Versión de firmware: v10.0
Time(ms), Yaw(º), Pitch(º), Roll(º), AccX(mg), AccY(mg), AccZ(mg)
2852,15.20, 3.80, 2.05, 323.00, -3.39, 845.82;
2860,15.07, 3.78, 2.15, 270.14, 103.30, 1029.63;
2868,14.93, 3.82, 2.26, 350.16, 113.97, 1056.79;
2876,14.79, 3.75, 2.39, 398.17, 42.19, 857.46;
2884,14.64, 3.78, 2.54, 418.06, 28.61, 732.33;
2892,14.49, 3.80, 2.68, 388.47, -70.32, 1042.24;
2900,14.34, 3.73, 2.82, 329.31, -132.89, 1005.38;
2907,14.19, 3.66, 2.91, 278.38, -14.06, 1023.81;
2915,14.04, 3.61, 3.04, 221.64, 95.54, 934.09;
2923,13.88, 3.61, 3.13, 173.63, -67.41, 820.11;
2931,13.73, 3.61, 3.18, 100.39, -13.09, 829.81;
2939,13.58, 3.59, 3.20, 25.70, 39.28, 969.00;
2947,13.42, 3.58, 3.22, -8.73, 66.44, 600.90;
2955,13.27, 3.56, 3.23, -3.88, 106.70, 297.30;
2963,13.12, 3.56, 3.21, -143.07, -128.52, 964.15;
2971,12.97, 3.55, 3.26, -216.79, 5.33, 1118.87;
2979,12.81, 3.53, 3.28, -262.86, -136.28, 1103.83;
2987,12.67, 3.57, 3.20, -278.38, -314.27, 911.78;
2994,12.54, 3.57, 3.18, -269.17, -292.93, 1023.32;
3002,12.41, 3.61, 3.19, -277.90, -18.43, 871.52;
3010,12.29, 3.66, 3.16, -263.83, -9.70, 1007.32;
3018,12.17, 3.72, 3.10, -274.99, -88.27, 891.41;
3026,12.05, 3.76, 3.01, -237.64, -300.21, 930.69;
3034,11.94, 3.80, 2.99, -194.48, -117.85, 918.57;
3042,11.83, 3.83, 3.00, -149.38, -9.21, 949.61;
3050,11.73, 3.86, 3.01, -144.53, -21.82, 977.73;
3058,11.63, 3.88, 2.99, -132.40, -107.67, 1000.04;
3065,11.54, 3.90, 2.97, -134.83, -76.63, 935.54;
3073,11.45, 3.93, 2.94, -135.31, -76.63, 954.45;
3081,11.36, 3.96, 2.94, -140.16, -28.13, 950.09;
3089,11.28, 3.98, 2.93, -150.35, -20.85, 1020.41;
3097,11.19, 4.01, 2.91, -155.68, 10.67, 979.67;
3105,11.12, 4.05, 2.86, -196.42, -1.94, 954.45;
3113,11.04, 4.10, 2.80, -251.22, -25.70, 977.73;
3121,10.96, 4.15, 2.74, -309.91, -5.82, 966.58;
3128,10.88, 4.21, 2.67, -321.06, 28.13, 895.77;
3136,10.79, 4.28, 2.60, -357.92, 25.70, 918.08;
3144,10.72, 4.34, 2.52, -362.29, 9.21, 859.40;
3152,10.64, 4.33, 2.44, -427.27, -37.34, 1097.53;
3160,10.56, 4.42, 2.34, -506.33, 5.82, 912.26;
3168,10.47, 4.52, 2.22, -536.40, -10.18, 776.95;
3176,10.39, 4.62, 2.10, -578.10, -44.13, 903.53;
3183,10.31, 4.62, 1.99, -556.28, -48.01, 1112.08;
3192,10.24, 4.60, 1.79, -13.58, 333.19, 1007.80;
3199,10.15, 4.60, 1.60, -99.91, 43.16, 1028.66;
3207,10.05, 4.59, 1.38, -88.75, -72.26, 1131.48;
3215,9.97, 4.59, 1.16, -102.33, -180.42, 1559.72;
3223,9.89, 4.58, 0.95, -60.14, 34.92, 838.06;
